day,time,clearing price (CNY/MWh)
2023/7/2,20:00,486.580209
2023/7/2,20:15,494.5170707
2023/7/2,20:30,527.5829113
2023/7/2,20:45,523.5596853
2023/7/2,21:00,521.0971432
2023/7/2,21:15,524.4093012
2023/7/2,21:30,521.6813654
2023/7/2,21:45,517.6600676
2023/7/2,22:00,522.5142275
2023/7/2,22:15,537.8371609
2023/7/2,22:30,535.6342706
2023/7/2,22:45,522.9533511
2023/7/2,23:00,518.5818687
2023/7/2,23:15,509.2383937
2023/7/2,23:30,477.8394637
2023/7/2,23:45,456.6836269
2023/7/2,24:00:00,422.2603533
2023/7/3,0:15,419.3109709
2023/7/3,0:30,408.0617845
2023/7/3,0:45,410.8000345
2023/7/3,1:00,421.5517165
2023/7/3,1:15,417.1998273
2023/7/3,1:30,403.3557565
2023/7/3,1:45,394.2617124
2023/7/3,2:00,386.3811397
2023/7/3,2:15,374.2261388
2023/7/3,2:30,389.4659286
2023/7/3,2:45,390.7479949
2023/7/3,3:00,372.97919
2023/7/3,3:15,369.3926155
2023/7/3,3:30,347.1851022
2023/7/3,3:45,353.7124109
2023/7/3,4:00,371.1694823
2023/7/3,4:15,390.2580932
2023/7/3,4:30,386.2848385
2023/7/3,4:45,392.9757079
2023/7/3,5:00,407.6826327
2023/7/3,5:15,414.2671358
2023/7/3,5:30,417.8592407
2023/7/3,5:45,436.237383
2023/7/3,6:00,437.1715122
2023/7/3,6:15,433.0596387
2023/7/3,6:30,429.5990121
2023/7/3,6:45,422.5451974
2023/7/3,7:00,409.0823641
2023/7/3,7:15,413.3864805
2023/7/3,7:30,427.3166714
2023/7/3,7:45,429.964946
2023/7/3,8:00,421.8816716
2023/7/3,8:15,389.8857473
2023/7/3,8:30,385.8839171
2023/7/3,8:45,388.7694831
2023/7/3,9:00,351.5240255
2023/7/3,9:15,345.787539
2023/7/3,9:30,359.9846312
2023/7/3,9:45,353.0597936
2023/7/3,10:00,364.7730941
2023/7/3,10:15,360.7201194
2023/7/3,10:30,366.7812389
2023/7/3,10:45,369.9448436
2023/7/3,11:00,381.4657355
2023/7/3,11:15,388.8346357
2023/7/3,11:30,390.9805229
2023/7/3,11:45,391.0612049
2023/7/3,12:00,384.0876197
2023/7/3,12:15,378.3395288
2023/7/3,12:30,373.3353419
2023/7/3,12:45,361.6320912
2023/7/3,13:00,369.5472839
2023/7/3,13:15,358.4444224
2023/7/3,13:30,362.8247232
2023/7/3,13:45,366.0543161
2023/7/3,14:00,355.9312253
2023/7/3,14:15,353.748432
2023/7/3,14:30,360.6218541
2023/7/3,14:45,369.1307768
2023/7/3,15:00,403.0275346
2023/7/3,15:15,397.1723276
2023/7/3,15:30,405.6205808
2023/7/3,15:45,423.6057217
2023/7/3,16:00,458.7894391
2023/7/3,16:15,462.7760835
2023/7/3,16:30,462.1588381
2023/7/3,16:45,467.7146097
2023/7/3,17:00,486.3905253
2023/7/3,17:15,481.7199006
2023/7/3,17:30,481.269076
2023/7/3,17:45,481.3451645
2023/7/3,18:00,504.7983632
2023/7/3,18:15,500.70895
2023/7/3,18:30,500.2647264
2023/7/3,18:45,499.4284323
2023/7/3,19:00,479.9063106
2023/7/3,19:15,481.9901247
2023/7/3,19:30,484.9852527
2023/7/3,19:45,485.002054
2023/7/3,20:00,479.9232815
2023/7/3,20:15,477.6038211
2023/7/3,20:30,480.0233753
2023/7/3,20:45,481.0082378
2023/7/3,21:00,485.4948217
2023/7/3,21:15,483.3212692
2023/7/3,21:30,482.312366
2023/7/3,21:45,476.1768769
2023/7/3,22:00,471.6194229
2023/7/3,22:15,475.2486309
2023/7/3,22:30,498.623443
2023/7/3,22:45,492.9587552
2023/7/3,23:00,478.847623
2023/7/3,23:15,460.3829064
2023/7/3,23:30,452.4705904
2023/7/3,23:45,440.1959695
2023/7/3,24:00:00,437.9815701
2023/7/4,0:15,429.4282398
2023/7/4,0:30,421.657282
2023/7/4,0:45,429.6102205
2023/7/4,1:00,429.5486663
2023/7/4,1:15,425.6393742
2023/7/4,1:30,423.1185881
2023/7/4,1:45,413.6075974
2023/7/4,2:00,405.1862757
2023/7/4,2:15,388.3541926
2023/7/4,2:30,407.9950309
2023/7/4,2:45,399.6577677
2023/7/4,3:00,402.7786536
2023/7/4,3:15,396.1322936
2023/7/4,3:30,405.309828
2023/7/4,3:45,386.6559964
2023/7/4,4:00,395.5393274
2023/7/4,4:15,370.3194418
2023/7/4,4:30,368.4389732
2023/7/4,4:45,363.3080462
2023/7/4,5:00,364.6028376
2023/7/4,5:15,361.9632688
2023/7/4,5:30,368.1104792
2023/7/4,5:45,375.2723189
2023/7/4,6:00,353.2763149
2023/7/4,6:15,359.5481888
2023/7/4,6:30,341.9585671
2023/7/4,6:45,346.3901478
2023/7/4,7:00,349.7311969
2023/7/4,7:15,347.7839273
2023/7/4,7:30,345.9190227
2023/7/4,7:45,351.0470144
2023/7/4,8:00,301.6122881
2023/7/4,8:15,299.1742367
2023/7/4,8:30,296.2134451
2023/7/4,8:45,296.272202
2023/7/4,9:00,297.3985149
2023/7/4,9:15,299.8544019
2023/7/4,9:30,301.2005124
2023/7/4,9:45,291.6044542
2023/7/4,10:00,306.1238825
2023/7/4,10:15,309.1720388
2023/7/4,10:30,298.2200618
2023/7/4,10:45,297.5625472
2023/7/4,11:00,309.0348994
2023/7/4,11:15,313.9508846
2023/7/4,11:30,289.5516417
2023/7/4,11:45,295.7533423
2023/7/4,12:00,261.8801164
2023/7/4,12:15,260.0239567
2023/7/4,12:30,260.3744968
2023/7/4,12:45,255.6178882
2023/7/4,13:00,259.2830854
2023/7/4,13:15,264.1855051
2023/7/4,13:30,245.3758579
2023/7/4,13:45,268.7822467
2023/7/4,14:00,276.340747
2023/7/4,14:15,281.0589072
2023/7/4,14:30,276.7582833
2023/7/4,14:45,280.2768679
2023/7/4,15:00,289.632892
2023/7/4,15:15,299.032844
2023/7/4,15:30,295.9174211
2023/7/4,15:45,311.3946933
2023/7/4,16:00,315.9664944
2023/7/4,16:15,326.7649961
2023/7/4,16:30,349.1984451
2023/7/4,16:45,348.7699721
2023/7/4,17:00,373.4206297
2023/7/4,17:15,359.4313573
2023/7/4,17:30,375.2444948
2023/7/4,17:45,375.2237083
2023/7/4,18:00,398.5312982
2023/7/4,18:15,409.6136776
2023/7/4,18:30,417.3616223
2023/7/4,18:45,420.1710521
2023/7/4,19:00,412.273666
2023/7/4,19:15,426.2801804
2023/7/4,19:30,424.2552364
2023/7/4,19:45,423.2937181
2023/7/4,20:00,390.8838691
2023/7/4,20:15,392.4470888
2023/7/4,20:30,393.3169552
2023/7/4,20:45,378.1552891
2023/7/4,21:00,374.7485372
2023/7/4,21:15,385.2123368
2023/7/4,21:30,382.5247544
2023/7/4,21:45,381.8179279
2023/7/4,22:00,387.9240262
2023/7/4,22:15,393.9457419
2023/7/4,22:30,399.0425672
2023/7/4,22:45,391.6625466
2023/7/4,23:00,382.6290931
2023/7/4,23:15,335.9621719
2023/7/4,23:30,328.9968764
2023/7/4,23:45,321.2832821
2023/7/4,24:00:00,323.089247
2023/7/5,0:15,331.9340096
2023/7/5,0:30,327.1004047
2023/7/5,0:45,316.1133261
2023/7/5,1:00,311.280954
2023/7/5,1:15,315.4834932
2023/7/5,1:30,310.6601009
2023/7/5,1:45,296.3775351
2023/7/5,2:00,308.7126443
2023/7/5,2:15,327.6129195
2023/7/5,2:30,351.3804453
2023/7/5,2:45,353.9259348
2023/7/5,3:00,330.2669454
2023/7/5,3:15,312.02717
2023/7/5,3:30,340.0721759
2023/7/5,3:45,319.9670459
2023/7/5,4:00,298.5782662
2023/7/5,4:15,310.1094814
2023/7/5,4:30,296.0819086
2023/7/5,4:45,318.9568571
2023/7/5,5:00,331.9441509
2023/7/5,5:15,344.638075
2023/7/5,5:30,357.7868066
2023/7/5,5:45,357.5552716
2023/7/5,6:00,339.7802935
2023/7/5,6:15,348.7295824
2023/7/5,6:30,344.2165024
2023/7/5,6:45,354.8681616
2023/7/5,7:00,342.4779488
2023/7/5,7:15,321.2904137
2023/7/5,7:30,305.845264
2023/7/5,7:45,312.0583225
2023/7/5,8:00,284.201868
2023/7/5,8:15,266.2239478
2023/7/5,8:30,268.6059724
2023/7/5,8:45,258.8803736
2023/7/5,9:00,221.2459372
2023/7/5,9:15,197.6344886
2023/7/5,9:30,193.9601847
2023/7/5,9:45,190.4402517
2023/7/5,10:00,170.8304882
2023/7/5,10:15,168.7555554
2023/7/5,10:30,180.5360537
2023/7/5,10:45,180.1097423
2023/7/5,11:00,191.3653525
2023/7/5,11:15,190.0495131
2023/7/5,11:30,176.7678365
2023/7/5,11:45,178.7041859
2023/7/5,12:00,164.060062
2023/7/5,12:15,131.0312938
2023/7/5,12:30,127.8928421
2023/7/5,12:45,128.0611257
2023/7/5,13:00,146.871132
2023/7/5,13:15,166.8495518
2023/7/5,13:30,183.7512464
2023/7/5,13:45,231.5349646
2023/7/5,14:00,256.929971
2023/7/5,14:15,271.5028571
2023/7/5,14:30,272.8094623
2023/7/5,14:45,286.0242414
2023/7/5,15:00,310.7942793
2023/7/5,15:15,322.8022832
2023/7/5,15:30,330.5352994
2023/7/5,15:45,324.8678839
2023/7/5,16:00,385.6424579
2023/7/5,16:15,389.0225007
2023/7/5,16:30,394.6713989
2023/7/5,16:45,416.9886773
2023/7/5,17:00,446.7401101
2023/7/5,17:15,454.7886005
2023/7/5,17:30,460.7905302
2023/7/5,17:45,456.2894076
2023/7/5,18:00,465.3019267
2023/7/5,18:15,472.1442416
2023/7/5,18:30,475.1733347
2023/7/5,18:45,470.5082129
2023/7/5,19:00,452.3604711
2023/7/5,19:15,458.6098889
2023/7/5,19:30,450.3829609
2023/7/5,19:45,444.9869283
2023/7/5,20:00,432.2178726
2023/7/5,20:15,442.4781733
2023/7/5,20:30,432.9401404
2023/7/5,20:45,449.9743494
2023/7/5,21:00,427.985257
2023/7/5,21:15,428.3777817
2023/7/5,21:30,427.9180339
2023/7/5,21:45,432.2232699
2023/7/5,22:00,452.8894239
2023/7/5,22:15,464.3255755
2023/7/5,22:30,461.2263447
2023/7/5,22:45,460.9628664
2023/7/5,23:00,444.9550191
2023/7/5,23:15,436.6388499
2023/7/5,23:30,430.6288078
2023/7/5,23:45,420.5081541
2023/7/5,24:00:00,337.2683892
2023/7/6,0:15,333.8587111
2023/7/6,0:30,333.0296126
2023/7/6,0:45,334.389731
2023/7/6,1:00,331.9673493
2023/7/6,1:15,327.7995166
2023/7/6,1:30,308.9495061
2023/7/6,1:45,312.8418873
2023/7/6,2:00,300.7065656
2023/7/6,2:15,299.609316
2023/7/6,2:30,300.9658816
2023/7/6,2:45,313.4785133
2023/7/6,3:00,323.8413634
2023/7/6,3:15,293.7962826
2023/7/6,3:30,280.475986
2023/7/6,3:45,278.5354621
2023/7/6,4:00,222.539646
2023/7/6,4:15,258.0829118
2023/7/6,4:30,257.2375081
2023/7/6,4:45,272.9323595
2023/7/6,5:00,275.2842203
2023/7/6,5:15,284.6526583
2023/7/6,5:30,295.0115926
2023/7/6,5:45,297.3595222
2023/7/6,6:00,292.5585577
2023/7/6,6:15,299.9662147
2023/7/6,6:30,288.4562901
2023/7/6,6:45,286.4473435
2023/7/6,7:00,282.0224454
2023/7/6,7:15,280.3298281
2023/7/6,7:30,273.2459214
2023/7/6,7:45,265.264797
2023/7/6,8:00,240.3686305
2023/7/6,8:15,224.998654
2023/7/6,8:30,214.1970894
2023/7/6,8:45,222.6355429
2023/7/6,9:00,195.6968685
2023/7/6,9:15,194.5040979
2023/7/6,9:30,194.7834229
2023/7/6,9:45,197.2810403
2023/7/6,10:00,205.0001679
2023/7/6,10:15,206.2465151
2023/7/6,10:30,215.6338604
2023/7/6,10:45,221.2891589
2023/7/6,11:00,238.9764713
2023/7/6,11:15,229.5667778
2023/7/6,11:30,212.5567522
2023/7/6,11:45,215.6503156
2023/7/6,12:00,197.35698
2023/7/6,12:15,218.0709029
2023/7/6,12:30,216.5385083
2023/7/6,12:45,221.9712708
2023/7/6,13:00,221.8150486
2023/7/6,13:15,238.3896492
2023/7/6,13:30,231.5834336
2023/7/6,13:45,225.5934398
2023/7/6,14:00,242.4797487
2023/7/6,14:15,262.6069865
2023/7/6,14:30,286.792125
2023/7/6,14:45,286.8281583
2023/7/6,15:00,312.0963169
2023/7/6,15:15,335.0725695
2023/7/6,15:30,366.9310529
2023/7/6,15:45,363.7072539
2023/7/6,16:00,419.6002145
2023/7/6,16:15,416.8268417
2023/7/6,16:30,399.5308391
2023/7/6,16:45,404.0784868
2023/7/6,17:00,415.6116758
2023/7/6,17:15,412.2554277
2023/7/6,17:30,411.1597087
2023/7/6,17:45,422.7690471
2023/7/6,18:00,414.5717132
2023/7/6,18:15,426.1254517
2023/7/6,18:30,417.6504117
2023/7/6,18:45,420.199181
2023/7/6,19:00,408.710901
2023/7/6,19:15,447.0582052
2023/7/6,19:30,474.8912804
2023/7/6,19:45,461.3287709
2023/7/6,20:00,465.6961094
2023/7/6,20:15,465.7227269
2023/7/6,20:30,454.0911773
2023/7/6,20:45,441.7197988
2023/7/6,21:00,432.8492079
2023/7/6,21:15,429.9555206
2023/7/6,21:30,413.5966736
2023/7/6,21:45,414.7331463
2023/7/6,22:00,441.6483985
2023/7/6,22:15,463.7915737
2023/7/6,22:30,462.2824274
2023/7/6,22:45,449.9438449
2023/7/6,23:00,457.8018549
2023/7/6,23:15,447.3011887
2023/7/6,23:30,429.2926486
2023/7/6,23:45,409.6660962
2023/7/6,24:00:00,399.4035775
2023/7/7,0:15,390.7527414
2023/7/7,0:30,381.9932951
2023/7/7,0:45,383.6296211
2023/7/7,1:00,397.236046
2023/7/7,1:15,394.4588374
2023/7/7,1:30,391.6181601
2023/7/7,1:45,393.1676691
2023/7/7,2:00,388.7713506
2023/7/7,2:15,372.0936285
2023/7/7,2:30,389.5359165
2023/7/7,2:45,388.5348326
2023/7/7,3:00,347.5067104
2023/7/7,3:15,360.2014538
2023/7/7,3:30,357.268534
2023/7/7,3:45,359.2749042
2023/7/7,4:00,347.1470293
2023/7/7,4:15,346.8175222
2023/7/7,4:30,346.6533093
2023/7/7,4:45,351.2722595
2023/7/7,5:00,366.6417774
2023/7/7,5:15,373.1361179
2023/7/7,5:30,386.5302695
2023/7/7,5:45,384.4344636
2023/7/7,6:00,375.6457375
2023/7/7,6:15,375.8414921
2023/7/7,6:30,374.0548864
2023/7/7,6:45,368.0706417
2023/7/7,7:00,366.3231873
2023/7/7,7:15,351.5969329
2023/7/7,7:30,347.693319
2023/7/7,7:45,338.6723715
2023/7/7,8:00,304.6908829
2023/7/7,8:15,278.9290723
2023/7/7,8:30,269.3171005
2023/7/7,8:45,283.8587089
2023/7/7,9:00,247.5299838
2023/7/7,9:15,243.9720337
2023/7/7,9:30,227.5952097
2023/7/7,9:45,225.5344149
2023/7/7,10:00,251.8468361
2023/7/7,10:15,280.631835
2023/7/7,10:30,282.6089973
2023/7/7,10:45,292.6708112
2023/7/7,11:00,285.2385279
2023/7/7,11:15,303.7746764
2023/7/7,11:30,283.1064036
2023/7/7,11:45,284.3150694
2023/7/7,12:00,272.2182116
2023/7/7,12:15,278.9324734
2023/7/7,12:30,274.6009678
2023/7/7,12:45,275.1074398
2023/7/7,13:00,293.335031
2023/7/7,13:15,309.6893798
2023/7/7,13:30,317.537163
2023/7/7,13:45,328.5312788
2023/7/7,14:00,321.1265966
2023/7/7,14:15,320.0249622
2023/7/7,14:30,312.8639213
2023/7/7,14:45,322.4622637
2023/7/7,15:00,359.9307339
2023/7/7,15:15,362.6842283
2023/7/7,15:30,366.5362549
2023/7/7,15:45,376.8387695
2023/7/7,16:00,451.0876781
2023/7/7,16:15,436.907207
2023/7/7,16:30,440.6653753
2023/7/7,16:45,449.1206261
2023/7/7,17:00,486.4502743
2023/7/7,17:15,486.0007329
2023/7/7,17:30,495.7831701
2023/7/7,17:45,495.7127302
2023/7/7,18:00,523.4516542
2023/7/7,18:15,526.262897
2023/7/7,18:30,528.6544081
2023/7/7,18:45,531.1536209
2023/7/7,19:00,526.1013815
2023/7/7,19:15,535.4603049
2023/7/7,19:30,539.7016986
2023/7/7,19:45,547.9090026
2023/7/7,20:00,527.7483202
2023/7/7,20:15,549.6772839
2023/7/7,20:30,543.3119403
2023/7/7,20:45,525.5969667
2023/7/7,21:00,513.7563169
2023/7/7,21:15,501.2557741
2023/7/7,21:30,505.7290146
2023/7/7,21:45,508.3664888
2023/7/7,22:00,512.6534619
2023/7/7,22:15,498.4463036
2023/7/7,22:30,500.2473471
2023/7/7,22:45,496.1482179
2023/7/7,23:00,473.6265324
2023/7/7,23:15,467.8404397
2023/7/7,23:30,459.8507301
2023/7/7,23:45,461.3781941
2023/7/7,24:00:00,458.1367328
2023/7/8,0:15,441.4871458
2023/7/8,0:30,430.212855
2023/7/8,0:45,433.9350858
2023/7/8,1:00,432.7807323
2023/7/8,1:15,431.9138213
2023/7/8,1:30,432.3615744
2023/7/8,1:45,416.9199184
2023/7/8,2:00,406.8789234
2023/7/8,2:15,419.5510139
2023/7/8,2:30,425.3775834
2023/7/8,2:45,426.4708959
2023/7/8,3:00,375.7719491
2023/7/8,3:15,362.9566096
2023/7/8,3:30,352.5296854
2023/7/8,3:45,335.7322876
2023/7/8,4:00,349.1619011
2023/7/8,4:15,393.5416748
2023/7/8,4:30,402.0610761
2023/7/8,4:45,383.6984772
2023/7/8,5:00,401.164556
2023/7/8,5:15,402.2494293
2023/7/8,5:30,421.8721598
2023/7/8,5:45,421.305618
2023/7/8,6:00,409.2737894
2023/7/8,6:15,411.6438346
2023/7/8,6:30,424.9652556
2023/7/8,6:45,410.2821729
2023/7/8,7:00,384.8168446
2023/7/8,7:15,374.9037426
2023/7/8,7:30,366.9194488
2023/7/8,7:45,351.9844054
2023/7/8,8:00,330.2342242
2023/7/8,8:15,315.3843131
2023/7/8,8:30,311.7510127
2023/7/8,8:45,315.5318768
2023/7/8,9:00,289.9969153
2023/7/8,9:15,284.1007555
2023/7/8,9:30,278.9106108
2023/7/8,9:45,325.8573448
2023/7/8,10:00,348.8266186
2023/7/8,10:15,344.5265005
2023/7/8,10:30,349.5366751
2023/7/8,10:45,363.450584
2023/7/8,11:00,368.7978429
2023/7/8,11:15,367.7597796
2023/7/8,11:30,365.1894648
2023/7/8,11:45,367.7399014
2023/7/8,12:00,354.5516855
2023/7/8,12:15,338.886672
2023/7/8,12:30,328.0523202
2023/7/8,12:45,334.0857785
2023/7/8,13:00,353.9283949
2023/7/8,13:15,354.7495795
2023/7/8,13:30,351.2842025
2023/7/8,13:45,350.237412
2023/7/8,14:00,375.47662
2023/7/8,14:15,384.3202187
2023/7/8,14:30,390.8364971
2023/7/8,14:45,393.5191316
2023/7/8,15:00,436.6581692
2023/7/8,15:15,434.4964916
2023/7/8,15:30,436.3878514
2023/7/8,15:45,422.6725077
2023/7/8,16:00,459.6704456
2023/7/8,16:15,460.8974387
2023/7/8,16:30,461.3225215
2023/7/8,16:45,463.4279451
2023/7/8,17:00,490.6545951
2023/7/8,17:15,493.9300339
2023/7/8,17:30,498.4330994
2023/7/8,17:45,503.3152903
2023/7/8,18:00,519.8540498
2023/7/8,18:15,519.4156469
2023/7/8,18:30,521.844037
2023/7/8,18:45,526.6900069
2023/7/8,19:00,512.3774876
2023/7/8,19:15,508.9537208
2023/7/8,19:30,516.665241
2023/7/8,19:45,506.4682414
2023/7/8,20:00,501.7937077
2023/7/8,20:15,515.8655288
2023/7/8,20:30,513.8161044
2023/7/8,20:45,516.3354845
2023/7/8,21:00,508.3443399
2023/7/8,21:15,505.823533
2023/7/8,21:30,506.5270742
2023/7/8,21:45,509.7019106
2023/7/8,22:00,514.3216227
2023/7/8,22:15,509.297311
2023/7/8,22:30,508.1451945
2023/7/8,22:45,508.7695592
2023/7/8,23:00,492.0153747
2023/7/8,23:15,466.6545906
2023/7/8,23:30,456.8927938
2023/7/8,23:45,447.3347782
2023/7/8,24:00:00,441.0173357
2023/7/9,0:15,431.2391165
2023/7/9,0:30,432.8871085
2023/7/9,0:45,434.3071642
2023/7/9,1:00,431.8211995
2023/7/9,1:15,425.1173612
2023/7/9,1:30,419.3224987
2023/7/9,1:45,409.926727
2023/7/9,2:00,390.732918
2023/7/9,2:15,388.4319839
2023/7/9,2:30,384.843952
2023/7/9,2:45,370.764608
2023/7/9,3:00,346.8099059
2023/7/9,3:15,353.9655715
2023/7/9,3:30,350.5017228
2023/7/9,3:45,342.8945561
2023/7/9,4:00,348.2987715
2023/7/9,4:15,372.6532124
2023/7/9,4:30,374.3583761
2023/7/9,4:45,368.0358773
2023/7/9,5:00,358.0861405
2023/7/9,5:15,366.5180674
2023/7/9,5:30,392.7073502
2023/7/9,5:45,397.4955523
2023/7/9,6:00,383.0312391
2023/7/9,6:15,385.024153
2023/7/9,6:30,384.7617993
2023/7/9,6:45,381.9989049
2023/7/9,7:00,377.4486881
2023/7/9,7:15,374.5951537
2023/7/9,7:30,370.9651015
2023/7/9,7:45,352.5986241
2023/7/9,8:00,310.9772163
2023/7/9,8:15,314.1624545
2023/7/9,8:30,293.7319093
2023/7/9,8:45,289.173736
2023/7/9,9:00,251.5080069
2023/7/9,9:15,261.068524
2023/7/9,9:30,251.2437379
2023/7/9,9:45,230.0239206
2023/7/9,10:00,248.2631698
2023/7/9,10:15,264.8050549
2023/7/9,10:30,261.6954829
2023/7/9,10:45,257.5207734
2023/7/9,11:00,262.3491714
2023/7/9,11:15,277.7071138
2023/7/9,11:30,276.3822629
2023/7/9,11:45,273.1139681
2023/7/9,12:00,263.570539
2023/7/9,12:15,268.84
2023/7/9,12:30,306.3271481
2023/7/9,12:45,266.3081794
2023/7/9,13:00,299.349578
2023/7/9,13:15,297.3122072
2023/7/9,13:30,299.9544939
2023/7/9,13:45,292.8908871
2023/7/9,14:00,296.6077164
2023/7/9,14:15,318.4677619
