day,time,clearing price (CNY/MWh)
2023/7/1,15:45,341.1407195008066
2023/7/1,16:00,426.97101099084796
2023/7/1,16:15,432.4376861408871
2023/7/1,16:30,441.1645737657969
2023/7/1,16:45,437.81785757643394
2023/7/1,17:00,482.2240448501304
2023/7/1,17:15,489.82750648330796
2023/7/1,17:30,491.7982046419089
2023/7/1,17:45,500.73587718203646
2023/7/1,18:00,508.9378337419315
2023/7/1,18:15,509.7014646296314
2023/7/1,18:30,511.2072626322861
2023/7/1,18:45,512.4591346948454
2023/7/1,19:00,495.11512915669095
2023/7/1,19:15,494.4158575592885
2023/7/1,19:30,494.02880145736145
2023/7/1,19:45,496.3637651297823
2023/7/1,20:00,489.93958219324116
2023/7/1,20:15,490.4526968339461
2023/7/1,20:30,486.8702163634464
2023/7/1,20:45,489.222432203185
2023/7/1,21:00,469.0546869240695
2023/7/1,21:15,459.3270199398295
2023/7/1,21:30,445.71134864641914
2023/7/1,21:45,454.2828457435891
2023/7/1,22:00,445.71317184878
2023/7/1,22:15,444.52691152612164
2023/7/1,22:30,446.16496227279976
2023/7/1,22:45,438.19460997262604
2023/7/1,23:00,441.5089393742555
2023/7/1,23:15,438.76335875866766
2023/7/1,23:30,429.8887637726504
2023/7/1,23:45,415.627478058674
2023/7/1,24:00:00,402.01403562155724
2023/7/2,0:15,395.6088978555897
2023/7/2,0:30,400.07570515171784
2023/7/2,0:45,401.003219608481
2023/7/2,1:00,392.76039239797797
2023/7/2,1:15,391.4969323751633
2023/7/2,1:30,395.36917507856674
2023/7/2,1:45,398.7629852736933
2023/7/2,2:00,391.2878229939101
2023/7/2,2:15,392.8154929931678
2023/7/2,2:30,389.49182436302476
2023/7/2,2:45,386.1408851148971
2023/7/2,3:00,364.6056995481335
2023/7/2,3:15,367.78380245883295
2023/7/2,3:30,359.3748880559073
2023/7/2,3:45,347.9211555877131
2023/7/2,4:00,358.0243056933403
2023/7/2,4:15,344.6770609779398
2023/7/2,4:30,345.82402772640177
2023/7/2,4:45,352.2443737382109
2023/7/2,5:00,383.08495014141783
2023/7/2,5:15,389.55740330198506
2023/7/2,5:30,392.9717965212139
2023/7/2,5:45,382.38922243081277
2023/7/2,6:00,376.819673614565
2023/7/2,6:15,390.5085700860075
2023/7/2,6:30,383.9056654458931
2023/7/2,6:45,377.09753228692335
2023/7/2,7:00,335.601149167217
2023/7/2,7:15,323.83613934101277
2023/7/2,7:30,318.7262323180617
2023/7/2,7:45,323.6231952139196
2023/7/2,8:00,276.57721872346457
2023/7/2,8:15,269.3539661017471
2023/7/2,8:30,264.53878661941945
2023/7/2,8:45,264.34474896332716
2023/7/2,9:00,230.34608594252595
2023/7/2,9:15,227.1872218589294
2023/7/2,9:30,226.30333268490617
2023/7/2,9:45,232.23397716097375
2023/7/2,10:00,243.95941120532464
2023/7/2,10:15,250.65279787572146
2023/7/2,10:30,240.9017263252228
2023/7/2,10:45,242.06114789504957
2023/7/2,11:00,256.5221553633647
2023/7/2,11:15,267.5383366184063
2023/7/2,11:30,277.38401342070017
2023/7/2,11:45,271.2375742763739
2023/7/2,12:00,254.62375672874418
2023/7/2,12:15,237.0553082531613
2023/7/2,12:30,239.2353516977261
2023/7/2,12:45,251.30468214329133
2023/7/2,13:00,261.10039993189497
2023/7/2,13:15,265.802997871225
2023/7/2,13:30,254.27895746625762
2023/7/2,13:45,245.98632925684822
2023/7/2,14:00,287.0353360077507
2023/7/2,14:15,301.1694462729151
2023/7/2,14:30,279.8445394306636
2023/7/2,14:45,283.21464018707024
2023/7/2,15:00,326.4795056050334
2023/7/2,15:15,330.35143934348963
2023/7/2,15:30,337.90312258753966
2023/7/2,15:45,342.5788875215756
2023/7/2,16:00,422.8517363508547
2023/7/2,16:15,424.8790387103755
2023/7/2,16:30,443.0902881573837
2023/7/2,16:45,437.1804629705686
2023/7/2,17:00,471.8050820957754
2023/7/2,17:15,471.39803091151896
2023/7/2,17:30,473.5424954063651
2023/7/2,17:45,475.3229517607955
2023/7/2,18:00,489.6197831530354
2023/7/2,18:15,495.3037520379828
2023/7/2,18:30,496.5884544760794
2023/7/2,18:45,499.4718586935105
2023/7/2,19:00,482.0185365251493
2023/7/2,19:15,478.5825799828154
2023/7/2,19:30,483.02455790016666
2023/7/2,19:45,495.8263243442158
2023/7/2,20:00,482.76892272096734
2023/7/2,20:15,489.1374953746496
2023/7/2,20:30,513.4496223640987
2023/7/2,20:45,508.4992384396468
2023/7/2,21:00,502.5669268468818
2023/7/2,21:15,502.42484904572
2023/7/2,21:30,500.60622519314785
2023/7/2,21:45,497.9253599838599
2023/7/2,22:00,501.1173991944334
2023/7/2,22:15,511.46589532890107
2023/7/2,22:30,515.4494131171314
2023/7/2,22:45,493.4246070351404
2023/7/2,23:00,486.767978917961
2023/7/2,23:15,472.9361930536888
2023/7/2,23:30,447.32855522635674
2023/7/2,23:45,430.5271313430404
2023/7/2,24:00:00,414.9459428439334
2023/7/3,0:15,411.7843601408846
2023/7/3,0:30,397.823396890338
2023/7/3,0:45,400.15957600944404
2023/7/3,1:00,412.31035096849894
2023/7/3,1:15,408.745374855486
2023/7/3,1:30,395.47114975866424
2023/7/3,1:45,389.16140574747857
2023/7/3,2:00,381.92582774949506
2023/7/3,2:15,367.2707080429993
2023/7/3,2:30,384.5460296010343
2023/7/3,2:45,385.4007405284459
2023/7/3,3:00,357.5877212357002
2023/7/3,3:15,357.2712112553074
2023/7/3,3:30,337.4718893043329
2023/7/3,3:45,341.8234284520596
2023/7/3,4:00,349.8423262711445
2023/7/3,4:15,374.26073806381345
2023/7/3,4:30,371.6119016371122
2023/7/3,4:45,375.2211302880574
2023/7/3,5:00,398.79162412556417
2023/7/3,5:15,405.57490553364624
2023/7/3,5:30,411.2288696299197
2023/7/3,5:45,426.83713053547245
2023/7/3,6:00,430.333965765204
2023/7/3,6:15,427.5927168069222
2023/7/3,6:30,426.653045186585
2023/7/3,6:45,421.95050211473585
2023/7/3,7:00,403.1741527547247
2023/7/3,7:15,406.04356368376085
2023/7/3,7:30,419.74270099888076
2023/7/3,7:45,421.50821735580416
2023/7/3,8:00,407.57774638638836
2023/7/3,8:15,378.9925372511454
2023/7/3,8:30,376.32465048907846
2023/7/3,8:45,378.2483611377574
2023/7/3,9:00,328.83127835237957
2023/7/3,9:15,312.6677292710301
2023/7/3,9:30,336.3411925350622
2023/7/3,9:45,321.4845147308624
2023/7/3,10:00,346.6016387343149
2023/7/3,10:15,344.40625653331284
2023/7/3,10:30,345.6790784107836
2023/7/3,10:45,350.21506269176666
2023/7/3,11:00,358.6702671623356
2023/7/3,11:15,363.26460604103596
2023/7/3,11:30,361.32734783552206
2023/7/3,11:45,358.9542213453297
2023/7/3,12:00,350.75586544876916
2023/7/3,12:15,344.7904796377227
2023/7/3,12:30,343.8769304094839
2023/7/3,12:45,335.73984151260464
2023/7/3,13:00,340.6792698774043
2023/7/3,13:15,333.58672301666513
2023/7/3,13:30,336.5069235266151
2023/7/3,13:45,337.25077625258047
2023/7/3,14:00,332.945846363232
2023/7/3,14:15,332.12066944321185
2023/7/3,14:30,337.3046929055043
2023/7/3,14:45,349.725406292733
2023/7/3,15:00,388.5212260521117
2023/7/3,15:15,391.4957357842787
2023/7/3,15:30,394.99612561834385
2023/7/3,15:45,406.9862195458854
2023/7/3,16:00,455.93425833411237
2023/7/3,16:15,463.5289790693431
2023/7/3,16:30,463.1174821588132
2023/7/3,16:45,466.82132986774354
2023/7/3,17:00,493.49715234985337
2023/7/3,17:15,485.4464061342049
2023/7/3,17:30,486.8422959869756
2023/7/3,17:45,490.0003713047358
2023/7/3,18:00,504.33159720334174
2023/7/3,18:15,501.60532175975936
2023/7/3,18:30,499.8681885861249
2023/7/3,18:45,499.5916467252158
2023/7/3,19:00,480.1799868173613
2023/7/3,19:15,481.5691962106544
2023/7/3,19:30,483.5659481742789
2023/7/3,19:45,483.71035621953865
2023/7/3,20:00,478.4414004477025
2023/7/3,20:15,476.8950934738265
2023/7/3,20:30,478.3749224319559
2023/7/3,20:45,479.03149744378425
2023/7/3,21:00,478.77010989837873
2023/7/3,21:15,478.06427711842457
2023/7/3,21:30,472.4547171539121
2023/7/3,21:45,463.20775356790926
2023/7/3,22:00,457.8929066710149
2023/7/3,22:15,461.2081738918727
2023/7/3,22:30,478.79721128296615
2023/7/3,22:45,470.6084094376954
2023/7/3,23:00,462.39563928206087
2023/7/3,23:15,444.0623194499513
2023/7/3,23:30,435.3142559280401
2023/7/3,23:45,424.60572774449133
2023/7/3,24:00:00,421.9788775416003
2023/7/4,0:15,415.60583776355253
2023/7/4,0:30,409.185311177386
2023/7/4,0:45,415.20826477481864
2023/7/4,1:00,421.4872740829451
2023/7/4,1:15,418.217362733327
2023/7/4,1:30,416.5368386916787
2023/7/4,1:45,410.19617821998946
2023/7/4,2:00,402.0894217192464
2023/7/4,2:15,383.9611085546274
2023/7/4,2:30,404.5256011330649
2023/7/4,2:45,398.93969029665425
2023/7/4,3:00,394.1051614629676
2023/7/4,3:15,379.3570077536382
2023/7/4,3:30,388.8154204191457
2023/7/4,3:45,374.4730868237396
2023/7/4,4:00,369.97605806256496
2023/7/4,4:15,352.0060901384257
2023/7/4,4:30,350.75244446391395
2023/7/4,4:45,347.3318264092987
2023/7/4,5:00,367.66554628500484
2023/7/4,5:15,365.9058338094307
2023/7/4,5:30,369.27722942958826
2023/7/4,5:45,373.6149906875552
2023/7/4,6:00,359.69681880253574
2023/7/4,6:15,364.01127525721705
2023/7/4,6:30,354.0775431829559
2023/7/4,6:45,357.031930324111
2023/7/4,7:00,350.5994081309726
2023/7/4,7:15,349.3012284591683
2023/7/4,7:30,346.89084951413014
2023/7/4,7:45,351.47661982439587
2023/7/4,8:00,297.761199565979
2023/7/4,8:15,296.01943999067527
2023/7/4,8:30,294.04557892647847
2023/7/4,8:45,294.7178225864394
2023/7/4,9:00,272.1663924967609
2023/7/4,9:15,274.5520567150072
2023/7/4,9:30,274.3221069911486
2023/7/4,9:45,267.8367740697754
2023/7/4,10:00,293.4685100671027
2023/7/4,10:15,295.50061423763026
2023/7/4,10:30,286.54525216493795
2023/7/4,10:45,285.3584980393844
2023/7/4,11:00,293.96307236505845
2023/7/4,11:15,297.03937708411746
2023/7/4,11:30,270.9465511600692
2023/7/4,11:45,280.4175057902053
2023/7/4,12:00,246.25101147359567
2023/7/4,12:15,243.57684457930654
2023/7/4,12:30,239.4805793473703
2023/7/4,12:45,236.30950696362677
2023/7/4,13:00,243.94290143364637
2023/7/4,13:15,247.21118128308623
2023/7/4,13:30,234.67141646216461
2023/7/4,13:45,251.6848800264328
2023/7/4,14:00,266.9534514922009
2023/7/4,14:15,270.23209884484794
2023/7/4,14:30,265.87898871853633
2023/7/4,14:45,268.2247117765175
2023/7/4,15:00,288.4868439507359
2023/7/4,15:15,294.7534786089314
2023/7/4,15:30,292.67653004430906
2023/7/4,15:45,299.68930989187186
2023/7/4,16:00,332.44053578578723
2023/7/4,16:15,338.39745517047277
2023/7/4,16:30,354.2658238200998
2023/7/4,16:45,354.9839838090904
2023/7/4,17:00,384.53666369099636
2023/7/4,17:15,376.02339000912593
2023/7/4,17:30,390.657447429131
2023/7/4,17:45,395.05593312105185
2023/7/4,18:00,419.4619207663575
2023/7/4,18:15,432.61212898928363
2023/7/4,18:30,438.99896168201883
2023/7/4,18:45,440.8719148870763
2023/7/4,19:00,427.22780022315
2023/7/4,19:15,438.7824524510505
2023/7/4,19:30,438.6038703432859
2023/7/4,19:45,435.7458822549157
2023/7/4,20:00,413.54010612527105
2023/7/4,20:15,414.5822525922468
2023/7/4,20:30,415.1621635290212
2023/7/4,20:45,405.0543861292878
2023/7/4,21:00,398.9745206925293
2023/7/4,21:15,405.9503870893968
2023/7/4,21:30,404.1586654796757
2023/7/4,21:45,402.5160672479292
2023/7/4,22:00,405.7454989516467
2023/7/4,22:15,407.5430002117194
2023/7/4,22:30,412.4467125943041
2023/7/4,22:45,405.2541265444142
2023/7/4,23:00,391.8632359532406
2023/7/4,23:15,355.61969959748274
2023/7/4,23:30,346.13557020938356
2023/7/4,23:45,338.6307370346424
2023/7/4,24:00:00,334.0572188170509
2023/7/5,0:15,338.9499186396209
2023/7/5,0:30,336.04576689903905
2023/7/5,0:45,319.2852354556028
2023/7/5,1:00,316.06365411033505
2023/7/5,1:15,326.372283561786
2023/7/5,1:30,323.15668866590727
2023/7/5,1:45,308.1471780142506
2023/7/5,2:00,321.62854771717906
2023/7/5,2:15,334.8574258744985
2023/7/5,2:30,351.2661190034439
2023/7/5,2:45,353.16661437839
2023/7/5,3:00,331.30647109513103
2023/7/5,3:15,325.0299836269703
2023/7/5,3:30,344.3553488928047
2023/7/5,3:45,330.64149549098056
2023/7/5,4:00,306.47957564807035
2023/7/5,4:15,310.1487932313835
2023/7/5,4:30,299.2872676508215
2023/7/5,4:45,315.29601374998555
2023/7/5,5:00,342.4048458921757
2023/7/5,5:15,352.17303552777764
2023/7/5,5:30,362.93568885624313
2023/7/5,5:45,371.26241895161957
2023/7/5,6:00,364.56907109282724
2023/7/5,6:15,365.9117158084822
2023/7/5,6:30,368.0596333875816
2023/7/5,6:45,371.8544681927369
2023/7/5,7:00,355.2495392254565
2023/7/5,7:15,340.4958211539844
2023/7/5,7:30,329.6631141481486
2023/7/5,7:45,328.04841639170485
2023/7/5,8:00,288.29787976539745
2023/7/5,8:15,269.5683186182026
2023/7/5,8:30,273.5292379683357
2023/7/5,8:45,255.18119371375386
2023/7/5,9:00,202.5555337641553
2023/7/5,9:15,186.2786226215015
2023/7/5,9:30,185.4923791178264
2023/7/5,9:45,183.1457571141072
2023/7/5,10:00,169.6672243586284
2023/7/5,10:15,168.28393586551388
2023/7/5,10:30,173.31595042240272
2023/7/5,10:45,176.38933917025943
2023/7/5,11:00,185.136702368383
2023/7/5,11:15,179.56230384388655
2023/7/5,11:30,158.55366752323675
2023/7/5,11:45,155.68359389156896
2023/7/5,12:00,139.1524763786948
2023/7/5,12:15,105.45948784608842
2023/7/5,12:30,103.36718673465938
2023/7/5,12:45,103.47937578317195
2023/7/5,13:00,127.385322024119
2023/7/5,13:15,134.61060717136883
2023/7/5,13:30,148.54629700740256
2023/7/5,13:45,208.78356692622978
2023/7/5,14:00,234.10990070987913
2023/7/5,14:15,254.10668249299889
2023/7/5,14:30,255.01273599646845
2023/7/5,14:45,265.1906586565609
2023/7/5,15:00,301.346884026315
2023/7/5,15:15,308.5620125688445
2023/7/5,15:30,314.5463066648233
2023/7/5,15:45,312.46668229605814
2023/7/5,16:00,395.43532989038397
2023/7/5,16:15,405.1135625743475
2023/7/5,16:30,410.6795700032836
2023/7/5,16:45,432.73438983912564
2023/7/5,17:00,467.12767187278547
2023/7/5,17:15,473.1570294209498
2023/7/5,17:30,478.17532535929485
2023/7/5,17:45,473.5322938616348
2023/7/5,18:00,485.20929022983665
2023/7/5,18:15,489.770833516465
2023/7/5,18:30,491.79022889322914
2023/7/5,18:45,488.680147682905
2023/7/5,19:00,468.2024142878799
2023/7/5,19:15,472.2354856169462
2023/7/5,19:30,465.5765098687076
2023/7/5,19:45,461.97915481968954
2023/7/5,20:00,450.6502166777066
2023/7/5,20:15,457.4904170984945
2023/7/5,20:30,450.5450332020448
2023/7/5,20:45,461.90117251892707
2023/7/5,21:00,443.4330800722002
2023/7/5,21:15,443.6947632261455
2023/7/5,21:30,443.3882646407395
2023/7/5,21:45,446.25842202669327
2023/7/5,22:00,460.5493106462335
2023/7/5,22:15,466.18193324874443
2023/7/5,22:30,461.57139054600407
2023/7/5,22:45,457.1467535703744
2023/7/5,23:00,441.2685356786699
2023/7/5,23:15,419.9026475680239
2023/7/5,23:30,411.48360948169295
2023/7/5,23:45,402.018438611456
2023/7/5,24:00:00,337.47875013838006
2023/7/6,0:15,334.010303643901
2023/7/6,0:30,333.99351187184016
2023/7/6,0:45,334.87499605843095
2023/7/6,1:00,339.6922892394337
2023/7/6,1:15,336.2500175010814
2023/7/6,1:30,317.19173511370735
2023/7/6,1:45,319.78665597542386
2023/7/6,2:00,309.7398400003116
2023/7/6,2:15,308.4723997161996
2023/7/6,2:30,310.7027121850078
2023/7/6,2:45,320.3280547590015
2023/7/6,3:00,320.141212388057
2023/7/6,3:15,297.6824079067766
2023/7/6,3:30,289.12047138456796
2023/7/6,3:45,286.9822605650848
2023/7/6,4:00,236.74178048254657
2023/7/6,4:15,279.33000243327837
2023/7/6,4:30,278.766399939955
2023/7/6,4:45,287.426650079731
2023/7/6,5:00,303.64510663816185
2023/7/6,5:15,311.37546454430316
2023/7/6,5:30,319.9409346008518
2023/7/6,5:45,322.40621030493793
2023/7/6,6:00,318.88731575174734
2023/7/6,6:15,326.1737141356981
2023/7/6,6:30,317.7721982902478
2023/7/6,6:45,317.4995631477676
2023/7/6,7:00,305.2720457067361
2023/7/6,7:15,303.6200924107741
2023/7/6,7:30,299.21231844211167
2023/7/6,7:45,295.44443189704566
2023/7/6,8:00,258.88877330172204
2023/7/6,8:15,244.51402319774868
2023/7/6,8:30,234.14500885638674
2023/7/6,8:45,239.8963525304536
2023/7/6,9:00,195.7377372573493
2023/7/6,9:15,194.85460568921383
2023/7/6,9:30,197.45000360900696
2023/7/6,9:45,195.91289551585263
2023/7/6,10:00,208.96975708237224
2023/7/6,10:15,209.81848030316172
2023/7/6,10:30,216.07671050676473
2023/7/6,10:45,221.11680874533553
2023/7/6,11:00,235.51625513868714
2023/7/6,11:15,234.6858006472938
2023/7/6,11:30,216.3548799070016
2023/7/6,11:45,228.17955302940408
2023/7/6,12:00,206.8497794384193
2023/7/6,12:15,224.00386270947436
2023/7/6,12:30,219.63746496852772
2023/7/6,12:45,225.6728994235724
2023/7/6,13:00,234.71463698773508
2023/7/6,13:15,243.95651604349447
2023/7/6,13:30,238.43173626665174
2023/7/6,13:45,225.71734156692648
2023/7/6,14:00,247.1376939171282
2023/7/6,14:15,260.42264523710384
2023/7/6,14:30,284.1878092859347
2023/7/6,14:45,285.56658460556173
2023/7/6,15:00,320.22463962801504
2023/7/6,15:15,336.0528204790977
2023/7/6,15:30,361.12757551370436
2023/7/6,15:45,358.97837616482235
2023/7/6,16:00,435.28583887423184
2023/7/6,16:15,432.92624461301546
2023/7/6,16:30,421.39557621745143
2023/7/6,16:45,424.4273413290468
2023/7/6,17:00,440.74490442709964
2023/7/6,17:15,438.50740569071047
2023/7/6,17:30,437.77692637893165
2023/7/6,17:45,448.18086107875104
2023/7/6,18:00,443.76259152905175
2023/7/6,18:15,451.4650838213292
2023/7/6,18:30,447.90441160944215
2023/7/6,18:45,446.21521529460784
2023/7/6,19:00,424.8526235834721
2023/7/6,19:15,450.41749301298086
2023/7/6,19:30,468.9728765090268
2023/7/6,19:45,459.93120351052414
2023/7/6,20:00,458.67182335732866
2023/7/6,20:15,457.77683237416466
2023/7/6,20:30,450.6555383858899
2023/7/6,20:45,438.3667901012836
2023/7/6,21:00,426.24564047109754
2023/7/6,21:15,419.159878031135
2023/7/6,21:30,408.39857125347146
2023/7/6,21:45,409.15621974291685
2023/7/6,22:00,434.2179467917401
2023/7/6,22:15,458.56313451253567
2023/7/6,22:30,460.5438294809677
2023/7/6,22:45,447.38114999139344
2023/7/6,23:00,455.89980887279944
2023/7/6,23:15,445.5923202743237
2023/7/6,23:30,432.7353242782855
2023/7/6,23:45,410.9060255103534
2023/7/6,24:00:00,401.14872850199157
2023/7/7,0:15,385.4425797447333
2023/7/7,0:30,376.6663699794729
2023/7/7,0:45,378.01060278336735
2023/7/7,1:00,393.5137671136426
2023/7/7,1:15,391.13345710570036
2023/7/7,1:30,389.2396722734726
2023/7/7,1:45,390.2726782291364
2023/7/7,2:00,384.8492572335339
2023/7/7,2:15,373.73077584619216
2023/7/7,2:30,387.57519962555426
2023/7/7,2:45,384.691578586036
2023/7/7,3:00,346.8511990466266
2023/7/7,3:15,361.44056827269736
2023/7/7,3:30,359.48528843443984
2023/7/7,3:45,362.56960876855277
2023/7/7,4:00,341.9853608269683
2023/7/7,4:15,342.27474503234095
2023/7/7,4:30,342.16526975934784
2023/7/7,4:45,345.24456986304745
2023/7/7,5:00,371.1770286480591
2023/7/7,5:15,376.510397543694
2023/7/7,5:30,386.74372400840736
2023/7/7,5:45,388.91411292215844
2023/7/7,6:00,385.1707860537943
2023/7/7,6:15,389.7136324742256
2023/7/7,6:30,388.52256202005026
2023/7/7,6:45,389.6897031063979
2023/7/7,7:00,373.5669688446287
2023/7/7,7:15,357.99297073066
2023/7/7,7:30,354.1147914165438
2023/7/7,7:45,345.0200138241724
2023/7/7,8:00,303.6476226950477
2023/7/7,8:15,281.6078692795549
2023/7/7,8:30,274.44110767526433
2023/7/7,8:45,283.3033838393058
2023/7/7,9:00,235.12099502061747
2023/7/7,9:15,232.21308290569226
2023/7/7,9:30,222.6632701953084
2023/7/7,9:45,222.95269945386755
2023/7/7,10:00,245.0903193198132
2023/7/7,10:15,265.0019992651115
2023/7/7,10:30,265.6202189139156
2023/7/7,10:45,273.59165936716164
2023/7/7,11:00,274.3125861104471
2023/7/7,11:15,278.53631994118024
2023/7/7,11:30,266.02736578320946
2023/7/7,11:45,266.8331430126332
2023/7/7,12:00,259.1668880486543
2023/7/7,12:15,261.9567314044366
2023/7/7,12:30,256.652805818027
2023/7/7,12:45,256.2114807374986
2023/7/7,13:00,272.7603743902918
2023/7/7,13:15,285.0160745511279
2023/7/7,13:30,293.04313574830013
2023/7/7,13:45,304.2371590652884
2023/7/7,14:00,302.65213503397115
2023/7/7,14:15,302.39722519126184
2023/7/7,14:30,297.9414591083791
2023/7/7,14:45,304.34035403700415
2023/7/7,15:00,354.007911465395
2023/7/7,15:15,358.30817806753333
2023/7/7,15:30,360.8761957893383
2023/7/7,15:45,369.31183014399596
2023/7/7,16:00,461.6256187187794
2023/7/7,16:15,446.24342974384473
2023/7/7,16:30,447.8447498321981
2023/7/7,16:45,453.4815836840681
2023/7/7,17:00,495.61858903106537
2023/7/7,17:15,496.7799604273559
2023/7/7,17:30,513.1175174378764
2023/7/7,17:45,512.406860201873
2023/7/7,18:00,529.7360393179501
2023/7/7,18:15,531.6102011999277
2023/7/7,18:30,533.204541917196
2023/7/7,18:45,534.870683815114
2023/7/7,19:00,524.9724145485447
2023/7/7,19:15,531.2116967926046
2023/7/7,19:30,534.039292566907
2023/7/7,19:45,539.0001687887546
2023/7/7,20:00,523.6765483979295
2023/7/7,20:15,538.2958575163731
2023/7/7,20:30,534.0522950893857
2023/7/7,20:45,522.2423127175341
2023/7/7,21:00,511.09612205320104
2023/7/7,21:15,502.76242687899247
2023/7/7,21:30,505.1578725355742
2023/7/7,21:45,507.50290330739335
2023/7/7,22:00,510.3167986705923
2023/7/7,22:15,495.7591720865993
2023/7/7,22:30,498.7396102159296
2023/7/7,22:45,491.12518672092494
2023/7/7,23:00,474.75130898495513
2023/7/7,23:15,471.22292132602416
2023/7/7,23:30,460.42354985162075
2023/7/7,23:45,456.2852216759489
2023/7/7,24:00:00,445.52781241937
2023/7/8,0:15,424.9183078605138
2023/7/8,0:30,416.1560217603874
2023/7/8,0:45,424.53378280766015
2023/7/8,1:00,422.76040516712794
2023/7/8,1:15,421.5187478654928
2023/7/8,1:30,421.8172499792584
2023/7/8,1:45,410.0866024869894
2023/7/8,2:00,401.97441885534835
2023/7/8,2:15,410.422479244601
2023/7/8,2:30,415.74306900499215
2023/7/8,2:45,416.4719439908224
2023/7/8,3:00,380.6406566108816
2023/7/8,3:15,372.0970969306602
2023/7/8,3:30,362.8087159282004
2023/7/8,3:45,343.6638936193423
2023/7/8,4:00,343.96878411583293
2023/7/8,4:15,375.6222147901264
2023/7/8,4:30,381.30181559594973
2023/7/8,4:45,371.83727522256146
2023/7/8,5:00,395.6869684109925
2023/7/8,5:15,397.84642738904785
2023/7/8,5:30,414.7449952846796
2023/7/8,5:45,415.4539869430702
2023/7/8,6:00,407.34480706197934
2023/7/8,6:15,408.92483716767157
2023/7/8,6:30,419.31047304804514
2023/7/8,6:45,407.423795883516
2023/7/8,7:00,377.6626147370822
2023/7/8,7:15,369.5491915303967
2023/7/8,7:30,363.47791793440865
2023/7/8,7:45,353.1399235153013
2023/7/8,8:00,318.758841592921
2023/7/8,8:15,306.40695690181366
2023/7/8,8:30,300.01786108971874
2023/7/8,8:45,301.4568825401381
2023/7/8,9:00,264.9855516442481
2023/7/8,9:15,260.29599797905183
2023/7/8,9:30,254.4311657139362
2023/7/8,9:45,287.07940239606444
2023/7/8,10:00,316.8873039708085
2023/7/8,10:15,317.1594801653799
2023/7/8,10:30,326.4065586255514
2023/7/8,10:45,335.49066950551406
2023/7/8,11:00,338.5496325834692
2023/7/8,11:15,338.1758515722871
2023/7/8,11:30,336.9188793327454
2023/7/8,11:45,338.1625994526124
2023/7/8,12:00,331.0127676540649
2023/7/8,12:15,313.18098737767855
2023/7/8,12:30,311.7607747749258
2023/7/8,12:45,314.132437921746
2023/7/8,13:00,325.27451922206006
2023/7/8,13:15,327.91993097527995
2023/7/8,13:30,327.1153731638246
2023/7/8,13:45,325.2257414071021
2023/7/8,14:00,349.20394867345465
2023/7/8,14:15,355.28183597403023
2023/7/8,14:30,360.50776545196794
2023/7/8,14:45,362.1629812246861
2023/7/8,15:00,411.52042008919904
2023/7/8,15:15,410.07930167497375
2023/7/8,15:30,411.34020824179765
2023/7/8,15:45,401.2957577099115
2023/7/8,16:00,460.255610889695
